id,label,title,url,hub,authority,pagerank,in_degree,out_degree,closeness,betweenness
2675670306,2675670306,How we used to organise stuff ..,https://blog.gardeviance.org/2014/11/how-we-used-to-organise-stuff.html,0.000925576231826511,0.00023641174869159894,0.003804980474113295,0.0056657223796034,0.014164305949008499,0.5014204545454546,0.0
2496093044,2496093044,"Once more unto the breach, dear friends, once more ...",https://blog.gardeviance.org/2013/12/once-more-unto-breach-dear-friends-once.html,0.0009237368557334553,0.00015618895627351177,0.0024018848589722206,0.003777148253068933,0.012275731822474033,0.5009460737937559,0.045643367707286484
2110305340,2110305340,The oncoming bloodbath for private cloud,https://blog.gardeviance.org/2013/11/the-oncoming-bloodbath-for-private-cloud.html,0.0009277077428398836,0.0003172762600977403,0.003578479767118541,0.007554296506137866,0.016052880075542966,0.5018957345971564,0.0
1835161398,1835161398,Accounting for change,https://blog.gardeviance.org/2013/11/accounting-for-change.html,0.0009277077428398836,0.0003172762600977403,0.003578479767118541,0.007554296506137866,0.016052880075542966,0.5018957345971564,0.0
3701310633,3701310633,Good things come in threes ...,https://blog.gardeviance.org/2013/11/good-things-come-in-threes.html,0.0009277077428398836,0.0003172762600977403,0.003578479767118541,0.007554296506137866,0.016052880075542966,0.5018957345971564,0.0
4267128692,4267128692,Without a map you have no strategy,https://blog.gardeviance.org/2013/11/without-map-you-have-no-strategy.html,0.0009277077428398836,0.0003172762600977403,0.003578479767118541,0.007554296506137866,0.016052880075542966,0.5018957345971564,0.0
3304952908,3304952908,"Mapping, Competitive Advantage and Kodak Moments.",https://blog.gardeviance.org/2013/11/mapping-competitive-advantage-and-kodak.html,0.0009277077428398836,0.0003172762600977403,0.003578479767118541,0.007554296506137866,0.016052880075542966,0.5018957345971564,0.0
4180458620,4180458620,Somewhat bored,https://blog.gardeviance.org/2013/11/somewhat-bored.html,0.0009277077428398836,0.0003172762600977403,0.003578479767118541,0.007554296506137866,0.016052880075542966,0.5018957345971564,0.0
502561847,502561847,Oh not again - should we be an agile or six sigma shop?,https://blog.gardeviance.org/2013/11/oh-not-again-should-we-be-agile-or-six.html,0.0009277077428398836,0.0003172762600977403,0.003578479767118541,0.007554296506137866,0.016052880075542966,0.5018957345971564,0.0
1630274495,1630274495,That pesky issue of power.,https://blog.gardeviance.org/2013/11/that-pesky-issue-of-power.html,0.000927964082445087,0.00035727824003535253,0.003608143352559846,0.0084985835694051,0.0169971671388102,0.5021337126600285,0.0037619753985551874
1569198765,1569198765,A magic quadrant of cloud ...,https://blog.gardeviance.org/2012/07/magic-quadrant-of-cloud.html,0.0009235486364769374,0.00011597295226618982,0.003871699166877991,0.0028328611898017,0.0113314447592068,0.500709219858156,0.0
2008342743,2008342743,This is not my country ... is it?,https://blog.gardeviance.org/2012/07/this-is-not-my-country-is-it.html,0.0009239758272163402,0.00015600817211647747,0.003914306769854059,0.003777148253068933,0.012275731822474033,0.5009460737937559,0.2821741867498734
348927105,348927105,Everything evolves ...,https://blog.gardeviance.org/2012/07/everything-evolves.html,0.0009240617741030401,0.00015604529823280155,0.003913468728567889,0.003777148253068933,0.012275731822474033,0.5009460737937559,0.048336698136951975
3867891211,3867891211,"Uber, the not so disrupting disruptor?",https://blog.gardeviance.org/2015/11/uber-not-so-disrupting-disruptor.html,0.0009237290148946282,0.00011604457548301282,0.003934918669803289,0.0028328611898017,0.0113314447592068,0.500709219858156,0.06108635853276712
2494087046,2494087046,Efficiency vs Effectiveness and why flow isn't enough.,https://blog.gardeviance.org/2015/11/efficiency-vs-effectiveness-and-why.html,0.0009238152165398719,0.00011608921061002183,0.003934107240068275,0.0028328611898017,0.0113314447592068,0.500709219858156,0.007493307581131633
3711504955,3711504955,Google is now Alphabet ... Happy Hunting.,https://blog.gardeviance.org/2015/08/google-is-now-alphabet.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
1471155143,1471155143,The 100-day Corporate get fit plan,https://blog.gardeviance.org/2015/07/the-100-day-corporate-get-fit-plan.html,0.000923044777389102,7.631202919724098e-05,0.002420096388036086,0.0018885741265344666,0.010387157695939566,0.5004725897920604,4.4626042687487395e-07
2839249655,2839249655,A lament to the Enterprise of yesteryear,https://blog.gardeviance.org/2015/08/a-lament-to-enterprise-of-yesteryear.html,0.0009316751471819899,0.00047554638903484175,0.007058587777305988,0.0113314447592068,0.018885741265344667,0.5028490028490028,0.0046772555340755554
1582686110,1582686110,Amazon and the last man standing,https://blog.gardeviance.org/2015/08/amazon-and-last-man-standing.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
1273957758,1273957758,"The Open Source Cloud, start playing the long game.",https://blog.gardeviance.org/2015/08/the-open-source-cloud-start-playing.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
615589014,615589014,On the common fallacy of hypothesis driven business.,https://blog.gardeviance.org/2015/08/on-common-fallacy-of-hypothesis-driven.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
2184021649,2184021649,The Analysis,https://blog.gardeviance.org/2015/08/the-analysis.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
2952249350,2952249350,A scenario,https://blog.gardeviance.org/2015/08/a-scenario.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
796072547,796072547,On Platforms and Ecosystems,https://blog.gardeviance.org/2015/08/on-platforms-and-ecosystems.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
785691769,785691769,On the future.,https://blog.gardeviance.org/2015/08/on-future.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
1792422690,1792422690,"Probably, the best talk ever ... at OSCON.",https://blog.gardeviance.org/2015/08/probably-best-talk-ever-at-oscon.html,0.0009313329373242861,0.0004355112815105159,0.0070168812056141784,0.010387157695939566,0.017941454202077434,0.502610346464167,0.0
3793052456,3793052456,A long journey ... but a happy one ... Karma is kind.,https://blog.gardeviance.org/2015/03/a-long-journey-but-happy-one-karma-is.html,0.0009411963813106305,0.0006071839873889946,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
2883150708,2883150708,Wardley Map - a set of useful posts.,https://blog.gardeviance.org/2015/03/wardley-map-set-of-useful-posts.html,0.0009411963813106305,0.0006071839873889946,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
3205173556,3205173556,The necessity of incompetence in Strategy,https://blog.gardeviance.org/2015/03/the-necessity-of-incompetence-in.html,0.0009423228295243319,0.0006477755747896174,0.0035855540479632158,0.015108593012275733,0.023607176581680833,0.5038058991436727,0.01244724457986961
3712479686,3712479686,The curious case of #RPSFail,https://blog.gardeviance.org/2015/03/the-curious-case-of-rpsfail.html,0.0009411963813106305,0.0006071839873889946,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
1656823091,1656823091,"In terms of strategy, WHY is irrelevant without WHERE",https://blog.gardeviance.org/2015/03/in-terms-of-strategy-why-is-irrelevant.html,0.0009411963813106305,0.0006071839873889946,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
1912622724,1912622724,Continuous and Sustainable Competitive Advantage comes from Managing the Middle not the Ends,https://blog.gardeviance.org/2015/03/continuous-and-sustainable-competitive.html,0.0009411963813106305,0.0006071839873889946,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
4198385881,4198385881,Two Speed Business? Feels more like inertia.,https://blog.gardeviance.org/2015/03/two-speed-business-feels-more-like.html,0.0009411963813106305,0.0006071839873889946,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
4433724,4433724,"Evolution, diffusion, hype cycle and early failures.",https://blog.gardeviance.org/2015/03/evolution-diffusion-hype-cycle-and.html,0.0009411963813106305,0.0006071839873889945,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
3801256573,3801256573,Greg's Alarm Clock,https://blog.gardeviance.org/2015/03/gregs-alarm-clock.html,0.0009411963813106305,0.0006071839873889945,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
3536148800,3536148800,Hi Jim ...,https://blog.gardeviance.org/2015/03/hi-jim.html,0.0009411963813106305,0.0006071839873889945,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
2135143548,2135143548,Let the Towers burn ...,https://blog.gardeviance.org/2015/03/let-towers-burn.html,0.0009411963813106305,0.0006071839873889945,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
1979333928,1979333928,The Towers of salmon and hungry bears,https://blog.gardeviance.org/2015/03/the-towers-of-salmon-and-hungry-bears.html,0.0009411963813106305,0.0006071839873889945,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
3493381880,3493381880,"Towers of SIAM, trade associations and Civil Servants.",https://blog.gardeviance.org/2015/03/towers-of-siam-trade-associations-and.html,0.0009411963813106305,0.0006071839873889945,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
3590248965,3590248965,Other tools I use with mapping,https://blog.gardeviance.org/2015/03/other-tools-i-use-with-mapping.html,0.0009411963813106305,0.0006071839873889945,0.0035670536107194877,0.014164305949008499,0.0226628895184136,0.5035663338088445,0.0
1168013600,1168013600,Some basics of operation.,https://blog.gardeviance.org/2015/03/some-basics-of-operation.html,0.00094204868409769,0.0006474854150478484,0.0037293665962075183,0.015108593012275733,0.023607176581680833,0.5038058991436727,1.904044487999462e-05
3448284939,3448284939,"Position, Flow and Movement",https://blog.gardeviance.org/2015/06/position-flow-and-movement.html,0.0009230455410808351,7.595417700637281e-05,0.003818727804660851,0.0018885741265344666,0.010387157695939566,0.5004725897920604,4.4626042687487395e-07
2380213277,2380213277,On the impossibility of precognition and whether it's science,https://blog.gardeviance.org/2015/05/on-impossibility-of-precognition-and.html,0.0009354130643341276,0.0005219182047741956,0.0038650472771929677,0.012275731822474033,0.02077431539187913,0.5030878859857483,0.011586556969903601
2438922952,2438922952,Why Google Glass will change the world.,https://blog.gardeviance.org/2013/08/why-google-glass-will-change-world.html,0.0009255767999975501,0.0002364268752731971,0.0038048243308642276,0.0056657223796034,0.014164305949008499,0.5014204545454546,0.0
3587024345,3587024345,The interface doesn't matter.,https://blog.gardeviance.org/2013/08/the-interface-doesnt-matter.html,0.0009255767999975501,0.0002364268752731971,0.0038048243308642276,0.0056657223796034,0.014164305949008499,0.5014204545454546,0.0
2793423749,2793423749,Punctuated equilibriums and boiling frogs,https://blog.gardeviance.org/2013/08/punctuated-equilibriums-and-boiling.html,0.0009256622842670862,0.0002763992270771725,0.0038416822505043,0.0066100094428706326,0.015108593012275733,0.5016579819990525,0.001903895734523837
2813510971,2813510971,Mapping and playing games,https://blog.gardeviance.org/2013/08/mapping-and-playing-games.html,0.0009255767999975501,0.0002364268752731971,0.0038048243308642276,0.0056657223796034,0.014164305949008499,0.5014204545454546,0.0
1082892971,1082892971,Can OpenStack dominate IaaS?,https://blog.gardeviance.org/2013/08/can-openstack-dominate-iaas.html,0.0009255767999975501,0.0002364268752731971,0.0038048243308642276,0.0056657223796034,0.014164305949008499,0.5014204545454546,0.0
3657097971,3657097971,Does commoditisation lead to centralisation?,https://blog.gardeviance.org/2013/08/does-commoditisation-lead-to.html,0.0009264368987588661,0.0002767345131103033,0.0038350926003040612,0.0066100094428706326,0.015108593012275733,0.5016579819990525,0.04294810348243787
3856919112,3856919112,The only structure you'll ever need ... until the next one.,https://blog.gardeviance.org/2015/04/the-only-structure-youll-ever-need.html,0.0009376960472002303,0.0005276964798670984,0.00028007360193380254,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
3860290223,3860290223,What's in a Wardley (Value Chain) Map?,https://blog.gardeviance.org/2015/04/whats-in-wardley-map.html,0.0009376960472002303,0.0005276964798670984,0.00028007360193380254,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
171055396,171055396,"Near field, far field and the crazy ideas",https://blog.gardeviance.org/2015/04/near-field-far-field-and-crazy-ideas.html,0.0009376960472002303,0.0005276964798670984,0.00028007360193380254,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
2241692191,2241692191,AWS and Gross Margin.,https://blog.gardeviance.org/2015/04/aws-and-gross-margin.html,0.0009387332160676113,0.0005681891104040316,0.000298872500898012,0.013220018885741265,0.0226628895184136,0.2550578034682081,0.00022670029685243598
422141227,422141227,How I will vote,https://blog.gardeviance.org/2015/04/how-i-will-vote.html,0.0009376960472002303,0.0005276964798670984,0.00028007360193380254,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
2079958849,2079958849,Political and Management Dogma in IT,https://blog.gardeviance.org/2015/04/political-and-management-dogma-in-it.html,0.0009376960472002303,0.0005276964798670984,0.0002800736019338025,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
995516156,995516156,Experiment or Plan?,https://blog.gardeviance.org/2015/04/experiment-or-plan.html,0.0009376960472002303,0.0005276964798670984,0.0002800736019338025,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
1189310536,1189310536,"Gov should start handing over large wads of cash to us, preferably in a truck",https://blog.gardeviance.org/2015/04/consultancy-takes-swipe-at-gds.html,0.0009376960472002303,0.0005276964798670984,0.0002800736019338025,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
1709113590,1709113590,"Pick a course, adapt as needed.",https://blog.gardeviance.org/2015/04/pick-course-adapt-as-needed.html,0.0009376960472002303,0.0005276964798670984,0.0002800736019338025,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
2490021669,2490021669,AWS to report,https://blog.gardeviance.org/2015/04/aws-to-report.html,0.0009376960472002303,0.0005276964798670984,0.0002800736019338025,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
466620305,466620305,"Devops ... we've been here before, we will be back again.",https://blog.gardeviance.org/2015/04/devops-weve-been-here-before-we-will-be.html,0.0009376960472002303,0.0005276964798670984,0.00028007360193380254,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
2636008054,2636008054,A Labour / Conservative Coalition,https://blog.gardeviance.org/2015/04/a-labour-conservative-coalition.html,0.0009376960472002303,0.0005276964798670984,0.00028007360193380254,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
1082754450,1082754450,Put the yellow hat on and start hoping ...,https://blog.gardeviance.org/2015/04/put-yellow-hat-on-and-start-hoping.html,0.0009376960472002303,0.0005276964798670984,0.00028007360193380254,0.012275731822474033,0.021718602455146365,0.2542006721075372,0.0
2708510882,2708510882,So Amazon fired a warning shot at supermarkets and everyone went April Fool?,https://blog.gardeviance.org/2015/04/so-amazon-fired-warning-shot-at.html,0.0009389915454012661,0.0005684249314112825,0.00039800777832010837,0.013220018885741265,0.0226628895184136,0.3380146824130227,0.01153241070477612
1376675973,1376675973,To Infinity and Beyond,https://blog.gardeviance.org/2017/06/to-infinity-and-beyond.html,0.0009232237879241602,7.991579887176694e-05,0.00016486461454293642,0.0018885741265344666,0.0113314447592068,0.03232206079843731,0.005771932361199619
1972117048,1972117048,Blue pill or red pill?,https://blog.gardeviance.org/2017/05/blue-pill-or-red-pill.html,0.0009232238036885916,7.991949131162541e-05,0.00016485487605260722,0.0018885741265344666,0.0113314447592068,0.03338798158774198,0.006725590893431226
3827818630,3827818630,There must be some way out of here,https://blog.gardeviance.org/2013/01/there-must-be-some-way-out-of-here-said.html,0.000952222154039332,0.0007815989216146803,0.00032331677029904865,0.017941454202077434,0.027384324834749764,0.09588917059036581,0.022827113355503553
224931976,224931976,The importance of maps,https://blog.gardeviance.org/2013/01/the-importance-of-maps.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
3817273504,3817273504,The History of Amazon EC2,https://blog.gardeviance.org/2012/11/the-history-of-amazon-ec2.html,0.0009301266616105921,0.0003627376335298932,0.00023675460769883178,0.0084985835694051,0.017941454202077434,0.10479960415635824,0.0236361835094277
240609642,240609642,Ecosystems,https://blog.gardeviance.org/2013/01/ecosystems.html,0.0009525724225314824,0.0007818848815086623,0.0003228421359747852,0.017941454202077434,0.027384324834749764,0.08827942647549183,0.007841688221045286
925831216,925831216,The Next Generation,https://blog.gardeviance.org/2013/01/the-next-generation.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
2358654647,2358654647,No Reason To Get Excited,https://blog.gardeviance.org/2013/01/no-reason-to-get-excited.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
845329178,845329178,Gartner's Wandering Hype Cycle Axis,https://blog.gardeviance.org/2013/01/gartners-wandering-hype-cycle-axis.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
2823679501,2823679501,A Pause ...,https://blog.gardeviance.org/2013/01/a-pause_17.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
3273981735,3273981735,Revisiting our Map,https://blog.gardeviance.org/2013/01/revisiting-our-map_17.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
3199316779,3199316779,Revolution,https://blog.gardeviance.org/2013/01/revolution.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
1992745671,1992745671,Inertia,https://blog.gardeviance.org/2013/01/intertia.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
2022216957,2022216957,Evolution begets Genesis begets Evolution,https://blog.gardeviance.org/2013/01/evolution-begets-genesis-begets.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
758063971,758063971,A Pause ...,https://blog.gardeviance.org/2013/01/a-pause.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
2124588346,2124588346,Everything Evolves,https://blog.gardeviance.org/2013/01/everything-evolves.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
2002155786,2002155786,Of Perils and Alignment,https://blog.gardeviance.org/2013/01/of-perils-and-alignment.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
2247112828,2247112828,Why one size never fits all,https://blog.gardeviance.org/2013/01/why-one-size-never-fits-all.html,0.0009515338843899381,0.0007413720490784047,0.0003127052508084237,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
1904022449,1904022449,"Businessmen, they drink my wine",https://blog.gardeviance.org/2013/01/businessmen-they-drink-my-wine.html,0.0009515338843899381,0.0007413720490784047,0.0003127052508084237,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
4250206435,4250206435,A first map,https://blog.gardeviance.org/2013/01/a-first-map.html,0.0009515338843899381,0.0007413720490784047,0.00031270525080842365,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
728581850,728581850,Evolution,https://blog.gardeviance.org/2013/01/evolution.html,0.0009515338843899381,0.0007413720490784047,0.0003127052508084236,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
1556836649,1556836649,There's too much confusion,https://blog.gardeviance.org/2013/01/theres-too-much-confusion.html,0.0009515338843899381,0.0007413720490784047,0.0003127052508084236,0.0169971671388102,0.02644003777148253,0.08794950585499543,0.0
254084444,254084444,"On Government, platform, purchasing and the commercial world.",https://blog.gardeviance.org/2015/02/on-government-platform-purchasing-and.html,0.0009307183801339942,0.0003989585504855201,0.0037052435260952602,0.009442870632672334,0.017941454202077434,0.5023719165085389,0.0
1763589366,1763589366,Too many steps ...,https://blog.gardeviance.org/2015/02/too-many-steps.html,0.0009315789146085474,0.00043928119490293203,0.0037290697759012914,0.010387157695939566,0.018885741265344667,0.502610346464167,0.009784706119658487
2862170375,2862170375,What's wrong with my private cloud ...,https://blog.gardeviance.org/2015/02/whats-wrong-with-my-private-cloud.html,0.0009320132843723681,0.00043967516249308837,0.0038345882039227974,0.010387157695939566,0.018885741265344667,0.502610346464167,1.323905933062126e-05
1422693890,1422693890,An extra dollop of hubris to go with my hubris ... on AI,https://blog.gardeviance.org/2015/02/an-extra-dollop-of-hubris-to-go-with-my.html,0.0009307183801339942,0.0003989585504855201,0.0037052435260952602,0.009442870632672334,0.017941454202077434,0.5023719165085389,0.0
1871546073,1871546073,On the two forms of disruption,https://blog.gardeviance.org/2015/02/on-two-forms-of-disruptions.html,0.0009307183801339942,0.0003989585504855201,0.0037052435260952602,0.009442870632672334,0.017941454202077434,0.5023719165085389,0.0
3158588727,3158588727,All for the want of a telephone call ...,https://blog.gardeviance.org/2015/02/all-for-want-of-telephone-call.html,0.0009307183801339942,0.0003989585504855201,0.0037052435260952602,0.009442870632672334,0.017941454202077434,0.5023719165085389,0.0
2910406783,2910406783,"On open source, gameplay and cloud",https://blog.gardeviance.org/2015/02/on-open-source-gameplay-and-cloud.html,0.0009307183801339942,0.0003989585504855201,0.0037052435260952602,0.009442870632672334,0.017941454202077434,0.5023719165085389,0.0
3885269654,3885269654,"On Evolution, Disruption and the Pace of Change",https://blog.gardeviance.org/2015/02/on-evolution-disruption-and-pace-of.html,0.0009307183801339942,0.0003989585504855201,0.0037052435260952602,0.009442870632672334,0.017941454202077434,0.5023719165085389,0.0
2945468130,2945468130,Why big data won't improve business strategy for most companies.,https://blog.gardeviance.org/2015/02/why-big-data-wont-improve-business.html,0.0009307183801339942,0.0003989585504855201,0.0037052435260952602,0.009442870632672334,0.017941454202077434,0.5023719165085389,0.0
1269003026,1269003026,Chess in Business,https://blog.gardeviance.org/2015/02/chess-in-business.html,0.0009307183801339942,0.0003989585504855201,0.0037052435260952602,0.009442870632672334,0.017941454202077434,0.5023719165085389,0.0
3661881285,3661881285,"Of Peace, War and Wonder vs Company Age.",https://blog.gardeviance.org/2014/10/of-peace-war-and-wonder-vs-company-age.html,0.0009266392852714531,0.00028062628205949964,0.00041539671160965776,0.0066100094428706326,0.016052880075542966,0.3355513307984791,0.0541534052943147
