from,to
4180458620,502561847
4180458620,886543107
4180458620,2110305340
4180458620,1835161398
4180458620,3701310633
4180458620,4267128692
4180458620,1630274495
4180458620,28952583
4180458620,283084666
4180458620,1432840654
4180458620,3466583055
4180458620,4264585869
4180458620,2925317637
4180458620,385215474
4180458620,73402947
4180458620,3311135442
502561847,4180458620
502561847,1630274495
502561847,886543107
502561847,2110305340
502561847,1835161398
502561847,3701310633
502561847,4267128692
502561847,3304952908
502561847,28952583
502561847,283084666
502561847,1432840654
502561847,3466583055
502561847,4264585869
502561847,2925317637
502561847,385215474
502561847,73402947
502561847,3311135442
1630274495,502561847
1630274495,3876008448
1630274495,886543107
1630274495,2110305340
1630274495,1835161398
1630274495,3701310633
1630274495,4267128692
1630274495,3304952908
1630274495,4180458620
1630274495,28952583
1630274495,283084666
1630274495,1432840654
1630274495,3466583055
1630274495,4264585869
1630274495,2925317637
1630274495,385215474
1630274495,73402947
1630274495,3311135442
1569198765,348927105
1569198765,2925317637
1569198765,2008342743
1569198765,28952583
1569198765,283084666
1569198765,1432840654
1569198765,3466583055
1569198765,4264585869
1569198765,385215474
1569198765,73402947
1569198765,886543107
1569198765,3311135442
2008342743,2925317637
2008342743,603074437
2008342743,348927105
2008342743,1569198765
2008342743,28952583
2008342743,283084666
2008342743,1432840654
2008342743,3466583055
2008342743,4264585869
2008342743,385215474
2008342743,73402947
2008342743,886543107
2008342743,3311135442
348927105,1263515357
348927105,1569198765
348927105,2925317637
348927105,2008342743
348927105,28952583
348927105,283084666
348927105,1432840654
348927105,3466583055
348927105,4264585869
348927105,385215474
348927105,73402947
348927105,886543107
348927105,3311135442
3867891211,210195269
3867891211,385215474
3867891211,2494087046
3867891211,28952583
3867891211,283084666
3867891211,1432840654
3867891211,3466583055
3867891211,4264585869
3867891211,2925317637
3867891211,73402947
3867891211,886543107
3867891211,3311135442
2494087046,385215474
2494087046,1298243088
2494087046,3867891211
2494087046,28952583
2494087046,283084666
2494087046,1432840654
2494087046,3466583055
2494087046,4264585869
2494087046,2925317637
2494087046,73402947
2494087046,886543107
2494087046,3311135442
3711504955,1792422690
3711504955,1432840654
3711504955,2839249655
3711504955,1582686110
3711504955,1273957758
3711504955,73402947
3711504955,615589014
3711504955,2184021649
3711504955,2952249350
3711504955,796072547
3711504955,785691769
3711504955,28952583
3711504955,283084666
3711504955,3466583055
3711504955,4264585869
3711504955,2925317637
3711504955,385215474
3711504955,886543107
3711504955,3311135442
1471155143,1432840654
1471155143,3448284939
1471155143,28952583
1471155143,283084666
1471155143,3466583055
1471155143,4264585869
1471155143,2925317637
1471155143,385215474
1471155143,73402947
1471155143,886543107
1471155143,3311135442
2839249655,3748036858
2839249655,1582686110
2839249655,1273957758
2839249655,73402947
2839249655,615589014
2839249655,2184021649
2839249655,2952249350
2839249655,796072547
2839249655,785691769
2839249655,1792422690
2839249655,3711504955
2839249655,1432840654
2839249655,28952583
2839249655,283084666
2839249655,3466583055
2839249655,4264585869
2839249655,2925317637
2839249655,385215474
2839249655,886543107
2839249655,3311135442
1582686110,2839249655
1582686110,1273957758
1582686110,73402947
1582686110,615589014
1582686110,2184021649
1582686110,2952249350
1582686110,796072547
1582686110,785691769
1582686110,1792422690
1582686110,3711504955
1582686110,1432840654
1582686110,28952583
1582686110,283084666
1582686110,3466583055
1582686110,4264585869
1582686110,2925317637
1582686110,385215474
1582686110,886543107
1582686110,3311135442
1273957758,1582686110
1273957758,73402947
1273957758,2839249655
1273957758,615589014
1273957758,2184021649
1273957758,2952249350
1273957758,796072547
1273957758,785691769
1273957758,1792422690
1273957758,3711504955
1273957758,1432840654
1273957758,28952583
1273957758,283084666
1273957758,3466583055
1273957758,4264585869
1273957758,2925317637
1273957758,385215474
1273957758,886543107
1273957758,3311135442
615589014,73402947
615589014,2184021649
615589014,2839249655
615589014,1582686110
615589014,1273957758
615589014,2952249350
615589014,796072547
615589014,785691769
615589014,1792422690
615589014,3711504955
615589014,1432840654
615589014,28952583
615589014,283084666
615589014,3466583055
615589014,4264585869
615589014,2925317637
615589014,385215474
615589014,886543107
615589014,3311135442
2184021649,615589014
2184021649,2952249350
2184021649,2839249655
2184021649,1582686110
2184021649,1273957758
2184021649,73402947
2184021649,796072547
2184021649,785691769
2184021649,1792422690
2184021649,3711504955
2184021649,1432840654
2184021649,28952583
2184021649,283084666
2184021649,3466583055
2184021649,4264585869
2184021649,2925317637
2184021649,385215474
2184021649,886543107
2184021649,3311135442
2952249350,2184021649
2952249350,796072547
2952249350,2839249655
2952249350,1582686110
2952249350,1273957758
2952249350,73402947
2952249350,615589014
2952249350,785691769
2952249350,1792422690
2952249350,3711504955
2952249350,1432840654
2952249350,28952583
2952249350,283084666
2952249350,3466583055
2952249350,4264585869
2952249350,2925317637
2952249350,385215474
2952249350,886543107
2952249350,3311135442
796072547,2952249350
796072547,785691769
796072547,2839249655
796072547,1582686110
796072547,1273957758
796072547,73402947
796072547,615589014
796072547,2184021649
796072547,1792422690
796072547,3711504955
796072547,1432840654
796072547,28952583
796072547,283084666
796072547,3466583055
796072547,4264585869
796072547,2925317637
796072547,385215474
796072547,886543107
796072547,3311135442
785691769,796072547
785691769,1792422690
785691769,2839249655
785691769,1582686110
785691769,1273957758
785691769,73402947
785691769,615589014
785691769,2184021649
785691769,2952249350
785691769,3711504955
785691769,1432840654
785691769,28952583
785691769,283084666
785691769,3466583055
785691769,4264585869
785691769,2925317637
785691769,385215474
785691769,886543107
785691769,3311135442
1792422690,785691769
1792422690,3711504955
1792422690,2839249655
1792422690,1582686110
1792422690,1273957758
1792422690,73402947
1792422690,615589014
1792422690,2184021649
1792422690,2952249350
1792422690,796072547
1792422690,1432840654
1792422690,28952583
1792422690,283084666
1792422690,3466583055
1792422690,4264585869
1792422690,2925317637
1792422690,385215474
1792422690,886543107
1792422690,3311135442
3793052456,4198385881
3793052456,3466583055
3793052456,3205173556
3793052456,3712479686
3793052456,1656823091
3793052456,1912622724
3793052456,2883150708
3793052456,4433724
3793052456,3801256573
3793052456,3536148800
3793052456,2135143548
3793052456,1979333928
3793052456,3493381880
3793052456,3590248965
3793052456,1168013600
3793052456,28952583
3793052456,283084666
3793052456,1432840654
3793052456,4264585869
3793052456,2925317637
3793052456,385215474
3793052456,73402947
3793052456,886543107
3793052456,3311135442
2883150708,3466583055
2883150708,4433724
2883150708,3205173556
2883150708,3712479686
2883150708,1656823091
2883150708,1912622724
2883150708,4198385881
2883150708,3793052456
2883150708,3801256573
2883150708,3536148800
2883150708,2135143548
2883150708,1979333928
2883150708,3493381880
2883150708,3590248965
2883150708,1168013600
2883150708,28952583
2883150708,283084666
2883150708,1432840654
2883150708,4264585869
2883150708,2925317637
2883150708,385215474
2883150708,73402947
2883150708,886543107
2883150708,3311135442
3205173556,2708510882
3205173556,3712479686
3205173556,1656823091
3205173556,1912622724
3205173556,4198385881
3205173556,3793052456
3205173556,3466583055
3205173556,2883150708
3205173556,4433724
3205173556,3801256573
3205173556,3536148800
3205173556,2135143548
3205173556,1979333928
3205173556,3493381880
3205173556,3590248965
3205173556,1168013600
3205173556,28952583
3205173556,283084666
3205173556,1432840654
3205173556,4264585869
3205173556,2925317637
3205173556,385215474
3205173556,73402947
3205173556,886543107
3205173556,3311135442
3712479686,3205173556
3712479686,1656823091
3712479686,1912622724
3712479686,4198385881
3712479686,3793052456
3712479686,3466583055
3712479686,2883150708
3712479686,4433724
3712479686,3801256573
3712479686,3536148800
3712479686,2135143548
3712479686,1979333928
3712479686,3493381880
3712479686,3590248965
3712479686,1168013600
3712479686,28952583
3712479686,283084666
3712479686,1432840654
3712479686,4264585869
3712479686,2925317637
3712479686,385215474
3712479686,73402947
3712479686,886543107
3712479686,3311135442
1656823091,3712479686
1656823091,1912622724
1656823091,3205173556
1656823091,4198385881
1656823091,3793052456
1656823091,3466583055
1656823091,2883150708
1656823091,4433724
1656823091,3801256573
1656823091,3536148800
1656823091,2135143548
1656823091,1979333928
1656823091,3493381880
1656823091,3590248965
1656823091,1168013600
1656823091,28952583
1656823091,283084666
1656823091,1432840654
1656823091,4264585869
1656823091,2925317637
1656823091,385215474
1656823091,73402947
1656823091,886543107
1656823091,3311135442
1912622724,1656823091
1912622724,4198385881
1912622724,3205173556
1912622724,3712479686
1912622724,3793052456
1912622724,3466583055
1912622724,2883150708
1912622724,4433724
1912622724,3801256573
1912622724,3536148800
1912622724,2135143548
1912622724,1979333928
1912622724,3493381880
1912622724,3590248965
1912622724,1168013600
1912622724,28952583
1912622724,283084666
1912622724,1432840654
1912622724,4264585869
1912622724,2925317637
1912622724,385215474
1912622724,73402947
1912622724,886543107
1912622724,3311135442
4198385881,1912622724
4198385881,3793052456
4198385881,3205173556
4198385881,3712479686
4198385881,1656823091
4198385881,3466583055
4198385881,2883150708
4198385881,4433724
4198385881,3801256573
4198385881,3536148800
4198385881,2135143548
4198385881,1979333928
4198385881,3493381880
4198385881,3590248965
4198385881,1168013600
4198385881,28952583
4198385881,283084666
4198385881,1432840654
4198385881,4264585869
4198385881,2925317637
4198385881,385215474
4198385881,73402947
4198385881,886543107
4198385881,3311135442
4433724,2883150708
4433724,3801256573
4433724,3205173556
4433724,3712479686
4433724,1656823091
4433724,1912622724
4433724,4198385881
4433724,3793052456
4433724,3466583055
4433724,3536148800
4433724,2135143548
4433724,1979333928
4433724,3493381880
4433724,3590248965
4433724,1168013600
4433724,28952583
4433724,283084666
4433724,1432840654
4433724,4264585869
4433724,2925317637
4433724,385215474
4433724,73402947
4433724,886543107
4433724,3311135442
3801256573,4433724
3801256573,3536148800
3801256573,3205173556
3801256573,3712479686
3801256573,1656823091
3801256573,1912622724
3801256573,4198385881
3801256573,3793052456
3801256573,3466583055
3801256573,2883150708
3801256573,2135143548
3801256573,1979333928
3801256573,3493381880
3801256573,3590248965
3801256573,1168013600
3801256573,28952583
3801256573,283084666
3801256573,1432840654
3801256573,4264585869
3801256573,2925317637
3801256573,385215474
3801256573,73402947
3801256573,886543107
3801256573,3311135442
3536148800,3801256573
3536148800,2135143548
3536148800,3205173556
3536148800,3712479686
3536148800,1656823091
3536148800,1912622724
3536148800,4198385881
3536148800,3793052456
3536148800,3466583055
3536148800,2883150708
3536148800,4433724
3536148800,1979333928
3536148800,3493381880
3536148800,3590248965
3536148800,1168013600
3536148800,28952583
3536148800,283084666
3536148800,1432840654
3536148800,4264585869
3536148800,2925317637
3536148800,385215474
3536148800,73402947
3536148800,886543107
3536148800,3311135442
2135143548,3536148800
2135143548,1979333928
2135143548,3205173556
2135143548,3712479686
2135143548,1656823091
2135143548,1912622724
2135143548,4198385881
2135143548,3793052456
2135143548,3466583055
2135143548,2883150708
2135143548,4433724
2135143548,3801256573
2135143548,3493381880
2135143548,3590248965
2135143548,1168013600
2135143548,28952583
2135143548,283084666
2135143548,1432840654
2135143548,4264585869
2135143548,2925317637
2135143548,385215474
2135143548,73402947
2135143548,886543107
2135143548,3311135442
1979333928,2135143548
1979333928,3493381880
1979333928,3205173556
1979333928,3712479686
1979333928,1656823091
1979333928,1912622724
1979333928,4198385881
1979333928,3793052456
1979333928,3466583055
1979333928,2883150708
1979333928,4433724
1979333928,3801256573
1979333928,3536148800
1979333928,3590248965
1979333928,1168013600
1979333928,28952583
1979333928,283084666
1979333928,1432840654
1979333928,4264585869
1979333928,2925317637
1979333928,385215474
1979333928,73402947
1979333928,886543107
1979333928,3311135442
3493381880,1979333928
3493381880,3590248965
3493381880,3205173556
3493381880,3712479686
3493381880,1656823091
3493381880,1912622724
3493381880,4198385881
3493381880,3793052456
3493381880,3466583055
3493381880,2883150708
3493381880,4433724
3493381880,3801256573
3493381880,3536148800
3493381880,2135143548
3493381880,1168013600
3493381880,28952583
3493381880,283084666
3493381880,1432840654
3493381880,4264585869
3493381880,2925317637
3493381880,385215474
3493381880,73402947
3493381880,886543107
3493381880,3311135442
3590248965,3493381880
3590248965,1168013600
3590248965,3205173556
3590248965,3712479686
3590248965,1656823091
3590248965,1912622724
3590248965,4198385881
3590248965,3793052456
3590248965,3466583055
3590248965,2883150708
3590248965,4433724
3590248965,3801256573
3590248965,3536148800
3590248965,2135143548
3590248965,1979333928
3590248965,28952583
3590248965,283084666
3590248965,1432840654
3590248965,4264585869
3590248965,2925317637
3590248965,385215474
3590248965,73402947
3590248965,886543107
3590248965,3311135442
1168013600,3590248965
1168013600,2862170375
1168013600,3205173556
1168013600,3712479686
1168013600,1656823091
1168013600,1912622724
1168013600,4198385881
1168013600,3793052456
1168013600,3466583055
1168013600,2883150708
1168013600,4433724
1168013600,3801256573
1168013600,3536148800
1168013600,2135143548
1168013600,1979333928
1168013600,3493381880
1168013600,28952583
1168013600,283084666
1168013600,1432840654
1168013600,4264585869
1168013600,2925317637
1168013600,385215474
1168013600,73402947
1168013600,886543107
1168013600,3311135442
3448284939,1471155143
3448284939,4264585869
3448284939,28952583
3448284939,283084666
3448284939,1432840654
3448284939,3466583055
3448284939,2925317637
3448284939,385215474
3448284939,73402947
3448284939,886543107
3448284939,3311135442
2380213277,4264585869
2380213277,1929002962
2380213277,3286304095
2380213277,3900821904
2380213277,3830509802
2380213277,1419534240
2380213277,3206499368
2380213277,663654826
2380213277,1450592837
2380213277,3627256160
2380213277,621336419
2380213277,124781876
2380213277,2025579837
2380213277,28952583
2380213277,283084666
2380213277,1432840654
2380213277,3466583055
2380213277,2925317637
2380213277,385215474
2380213277,73402947
2380213277,886543107
2380213277,3311135442
2438922952,2813510971
2438922952,283084666
2438922952,2793423749
2438922952,3587024345
2438922952,1082892971
2438922952,3657097971
2438922952,28952583
2438922952,1432840654
2438922952,3466583055
2438922952,4264585869
2438922952,2925317637
2438922952,385215474
2438922952,73402947
2438922952,886543107
2438922952,3311135442
3587024345,283084666
3587024345,1082892971
3587024345,2793423749
3587024345,2813510971
3587024345,2438922952
3587024345,3657097971
3587024345,28952583
3587024345,1432840654
3587024345,3466583055
3587024345,4264585869
3587024345,2925317637
3587024345,385215474
3587024345,73402947
3587024345,886543107
3587024345,3311135442
2793423749,729042267
2793423749,2813510971
2793423749,2438922952
2793423749,283084666
2793423749,3587024345
2793423749,1082892971
2793423749,3657097971
2793423749,28952583
2793423749,1432840654
2793423749,3466583055
2793423749,4264585869
2793423749,2925317637
2793423749,385215474
2793423749,73402947
2793423749,886543107
2793423749,3311135442
2813510971,2793423749
2813510971,2438922952
2813510971,283084666
2813510971,3587024345
2813510971,1082892971
2813510971,3657097971
2813510971,28952583
2813510971,1432840654
2813510971,3466583055
2813510971,4264585869
2813510971,2925317637
2813510971,385215474
2813510971,73402947
2813510971,886543107
2813510971,3311135442
1082892971,3587024345
1082892971,3657097971
1082892971,2793423749
1082892971,2813510971
1082892971,2438922952
1082892971,283084666
1082892971,28952583
1082892971,1432840654
1082892971,3466583055
1082892971,4264585869
1082892971,2925317637
1082892971,385215474
1082892971,73402947
1082892971,886543107
1082892971,3311135442
3657097971,1082892971
3657097971,2399042686
3657097971,2793423749
3657097971,2813510971
3657097971,2438922952
3657097971,283084666
3657097971,3587024345
3657097971,28952583
3657097971,1432840654
3657097971,3466583055
3657097971,4264585869
3657097971,2925317637
3657097971,385215474
3657097971,73402947
3657097971,886543107
3657097971,3311135442
3856919112,3860290223
3856919112,171055396
3856919112,2241692191
3856919112,422141227
3856919112,2079958849
3856919112,995516156
3856919112,1189310536
3856919112,1709113590
3856919112,2490021669
3856919112,466620305
3856919112,2636008054
3856919112,1082754450
3856919112,2708510882
3856919112,28952583
3856919112,283084666
3856919112,1432840654
3856919112,3466583055
3856919112,4264585869
3856919112,2925317637
3856919112,385215474
3856919112,73402947
3856919112,886543107
3856919112,3311135442
3860290223,2636008054
3860290223,3856919112
3860290223,2241692191
3860290223,422141227
3860290223,2079958849
3860290223,995516156
3860290223,1189310536
3860290223,1709113590
3860290223,2490021669
3860290223,466620305
3860290223,171055396
3860290223,1082754450
3860290223,2708510882
3860290223,28952583
3860290223,283084666
3860290223,1432840654
3860290223,3466583055
3860290223,4264585869
3860290223,2925317637
3860290223,385215474
3860290223,73402947
3860290223,886543107
3860290223,3311135442
171055396,3856919112
171055396,1082754450
171055396,2241692191
171055396,422141227
171055396,2079958849
171055396,995516156
171055396,1189310536
171055396,1709113590
171055396,2490021669
171055396,466620305
171055396,2636008054
171055396,3860290223
171055396,2708510882
171055396,28952583
171055396,283084666
171055396,1432840654
171055396,3466583055
171055396,4264585869
171055396,2925317637
171055396,385215474
171055396,73402947
171055396,886543107
171055396,3311135442
2241692191,2025579837
2241692191,422141227
2241692191,2079958849
2241692191,995516156
2241692191,1189310536
2241692191,1709113590
2241692191,2490021669
2241692191,466620305
2241692191,2636008054
2241692191,3860290223
2241692191,3856919112
2241692191,171055396
2241692191,1082754450
2241692191,2708510882
2241692191,28952583
2241692191,283084666
2241692191,1432840654
2241692191,3466583055
2241692191,4264585869
2241692191,2925317637
2241692191,385215474
2241692191,73402947
2241692191,886543107
2241692191,3311135442
422141227,2241692191
422141227,2079958849
422141227,995516156
422141227,1189310536
422141227,1709113590
422141227,2490021669
422141227,466620305
422141227,2636008054
422141227,3860290223
422141227,3856919112
422141227,171055396
422141227,1082754450
422141227,2708510882
422141227,28952583
422141227,283084666
422141227,1432840654
422141227,3466583055
422141227,4264585869
422141227,2925317637
422141227,385215474
422141227,73402947
422141227,886543107
422141227,3311135442
2079958849,422141227
2079958849,995516156
2079958849,2241692191
2079958849,1189310536
2079958849,1709113590
2079958849,2490021669
2079958849,466620305
2079958849,2636008054
2079958849,3860290223
2079958849,3856919112
2079958849,171055396
2079958849,1082754450
2079958849,2708510882
2079958849,28952583
2079958849,283084666
2079958849,1432840654
2079958849,3466583055
2079958849,4264585869
2079958849,2925317637
2079958849,385215474
2079958849,73402947
2079958849,886543107
2079958849,3311135442
995516156,2079958849
995516156,1189310536
995516156,2241692191
995516156,422141227
995516156,1709113590
995516156,2490021669
995516156,466620305
995516156,2636008054
995516156,3860290223
995516156,3856919112
995516156,171055396
995516156,1082754450
995516156,2708510882
995516156,28952583
995516156,283084666
995516156,1432840654
995516156,3466583055
995516156,4264585869
995516156,2925317637
995516156,385215474
995516156,73402947
995516156,886543107
995516156,3311135442
1189310536,995516156
1189310536,1709113590
1189310536,2241692191
1189310536,422141227
1189310536,2079958849
1189310536,2490021669
1189310536,466620305
1189310536,2636008054
1189310536,3860290223
1189310536,3856919112
1189310536,171055396
1189310536,1082754450
1189310536,2708510882
1189310536,28952583
1189310536,283084666
1189310536,1432840654
1189310536,3466583055
1189310536,4264585869
1189310536,2925317637
1189310536,385215474
1189310536,73402947
1189310536,886543107
1189310536,3311135442
1709113590,1189310536
1709113590,2490021669
1709113590,2241692191
1709113590,422141227
1709113590,2079958849
1709113590,995516156
1709113590,466620305
1709113590,2636008054
1709113590,3860290223
1709113590,3856919112
1709113590,171055396
1709113590,1082754450
1709113590,2708510882
1709113590,28952583
1709113590,283084666
1709113590,1432840654
1709113590,3466583055
1709113590,4264585869
1709113590,2925317637
1709113590,385215474
1709113590,73402947
1709113590,886543107
1709113590,3311135442
2490021669,1709113590
2490021669,466620305
2490021669,2241692191
2490021669,422141227
2490021669,2079958849
2490021669,995516156
2490021669,1189310536
2490021669,2636008054
2490021669,3860290223
2490021669,3856919112
2490021669,171055396
2490021669,1082754450
2490021669,2708510882
2490021669,28952583
2490021669,283084666
2490021669,1432840654
2490021669,3466583055
2490021669,4264585869
2490021669,2925317637
2490021669,385215474
2490021669,73402947
2490021669,886543107
2490021669,3311135442
466620305,2490021669
466620305,2636008054
466620305,2241692191
466620305,422141227
466620305,2079958849
466620305,995516156
466620305,1189310536
466620305,1709113590
466620305,3860290223
466620305,3856919112
466620305,171055396
466620305,1082754450
466620305,2708510882
466620305,28952583
466620305,283084666
466620305,1432840654
466620305,3466583055
466620305,4264585869
466620305,2925317637
466620305,385215474
466620305,73402947
466620305,886543107
466620305,3311135442
2636008054,466620305
2636008054,3860290223
2636008054,2241692191
